year,county,waterbody,town,month,number,species,size_inches
2022,Jefferson,South Sandy Creek,Worth,May,590,Brook Trout,9.0
2022,Ulster,Sawkill Creek,Woodstock,April,930,Brown Trout,9.0
2022,Greene,Batavia Kill,Windham,April,1310,Brown Trout,9.0
2022,Greene,Batavia Kill,Windham,April,150,Brown Trout,13.5
2022,Niagara,Lake Ontario,Wilson,April,14360,Brown Trout,8.0
2022,Niagara,Lake Ontario,Wilson,May,7170,Brown Trout,8.0
2022,Niagara,Twelvemile Creek,Wilson,April,4250,Steelhead,5.0
2022,Niagara,Twelvemile Creek East Branch,Wilson,April,6380,Steelhead,5.5
2022,Jefferson,Black Creek,"Wilna, Philadelphia",May,2040,Brown Trout,8.5
2022,Jefferson,Black Creek,"Wilna, Philadelphia",May,230,Brown Trout,13.5
2022,Jefferson,Black Creek West Branch,Wilna,May,480,Brook Trout,9.0
2022,Essex,Beaver Brook,Wilmington,June,300,Brook Trout,8.0
2022,Essex,Red Brook,Wilmington,June,300,Brook Trout,8.0
2022,Essex,Stevens Pond,Wilmington,May,200,Brown Trout,12.0
2022,Essex,Stevens Pond,Wilmington,May,100,Brown Trout,15.0
2022,Essex,West Branch Ausable River,Wilmington,June,2500,Brown Trout,9.5
2022,Essex,West Branch Ausable River,Wilmington,May,4840,Brown Trout,9.5
2022,Essex,West Branch Ausable River,Wilmington,April,3280,Brown Trout,10.0
2022,Essex,West Branch Ausable River,Wilmington,May,2500,Brown Trout,10.0
2022,Essex,West Branch Ausable River,Wilmington,April,500,Brown Trout,12.0
2022,Essex,West Branch Ausable River,Wilmington,May,500,Brown Trout,12.0
2022,Essex,West Branch Ausable River,Wilmington,May,370,Brown Trout,13.0
2022,Essex,West Branch Ausable River,Wilmington,April,90,Brown Trout,13.5
2022,Essex,West Branch Ausable River,Wilmington,June,280,Brown Trout,13.5
2022,Essex,West Branch Ausable River,Wilmington,May,460,Brown Trout,13.5
2022,Essex,West Branch Ausable River,Wilmington,April,280,Brown Trout,14.0
2022,Essex,West Branch Ausable River,Wilmington,April,375,Brown Trout,15.0
2022,Essex,West Branch Ausable River,Wilmington,May,425,Brown Trout,15.0
2022,Essex,West Branch Ausable River,Wilmington,April,300,Rainbow Trout,13.0
2022,Essex,West Branch Ausable River,Wilmington,May,300,Rainbow Trout,13.0
2022,Essex,West Branch Ausable River,Wilmington,April,125,Rainbow Trout,16.0
2022,Essex,White Brook,Wilmington,June,300,Brook Trout,8.0
2022,Essex,Winch Pond,Wilmington,May,210,Brown Trout,8.5
2022,Essex,Cold Brook,Willsboro,June,300,Brook Trout,8.0
2022,Essex,Fish and Game Club Pond,Willsboro,May,200,Rainbow Trout,13.0
2022,Essex,Fish and Game Club Pond,Willsboro,May,125,Rainbow Trout,15.0
2022,Essex,North Branch Boquet River,Willsboro,June,300,Brook Trout,8.0
2022,Essex,North Branch Boquet River,Willsboro,June,400,Brown Trout,12.0
2022,Essex,Willsboro Club Pond 1,Willsboro,April,100,Rainbow Trout,8.5
2022,Essex,Willsboro Club Pond 2,Willsboro,April,90,Brown Trout,9.0
2022,Essex,Willsboro Club Pond 2,Willsboro,April,100,Rainbow Trout,8.5
2022,Oswego,West Branch Fish Creek,Williamstown,May,940,Brown Trout,10.0
2022,Oswego,West Branch Fish Creek,Williamstown,May,100,Brown Trout,13.5
2022,Wayne,Lake Ontario,Williamson,May,20660,Brown Trout,8.0
2022,Washington,Mettawee River,Whitehall,April,220,Brown Trout,13.0
2022,Washington,Mettawee River,Whitehall,May,440,Brown Trout,13.0
2022,Washington,Mettawee River,Whitehall,May,4380,Rainbow Trout,9.5
2022,Washington,Mettawee River,Whitehall,April,1570,Rainbow Trout,10.0
2022,Washington,Mettawee River,Whitehall,May,1690,Rainbow Trout,10.0
2022,Washington,Mettawee River,Whitehall,May,500,Rainbow Trout,12.5
2022,Monroe,Oatka Creek,Wheatland,April,2420,Brown Trout,10.0
2022,Monroe,Oatka Creek,Wheatland,April,270,Brown Trout,14.0
2022,Niagara,Oppenheim Park Pond,Wheatfield,April,100,Brown Trout,13.0
2022,Niagara,Oppenheim Park Pond,Wheatfield,April,200,Rainbow Trout,11.0
2022,Essex,Black River,Westport,May,850,Brook Trout,8.0
2022,Essex,Essex County Fair,Westport,August,12,Brown Trout,15.0
2022,Essex,Essex County Fair,Westport,August,12,Rainbow Trout,16.0
2022,Essex,Fish and Game Club Pond,Westport,May,200,Rainbow Trout,13.0
2022,Essex,Fish and Game Club Pond,Westport,May,125,Rainbow Trout,15.0
2022,Essex,Hoisington Brook,Westport,May,575,Brook Trout,8.0
2022,Essex,Westport Club Pond,Westport,April,100,Rainbow Trout,8.5
2022,Essex,Westport Reservoir,Westport,May,575,Brook Trout,8.0
2022,Essex,Westport Reservoir 1,Westport,April,100,Brook Trout,8.5
2022,Essex,Westport Reservoir 2,Westport,April,100,Brook Trout,8.5
2022,Chautauqua,Chautauqua Creek,Westfield,October,10000,Rainbow Trout,6.5
2022,Chautauqua,Chautauqua Creek,Westfield,March,20000,Steelhead,5.5
2022,Oneida,Lansing Kill,"Western, Ava",April,860,Brown Trout,8.5
2022,Oneida,Lansing Kill,"Western, Ava",April,100,Brown Trout,14.0
2022,Oneida,Mohawk River,Western,April,2840,Brown Trout,8.0
2022,Oneida,Mohawk River,Western,April,300,Brown Trout,8.5
2022,Albany,Basic Creek,Westerlo,April,30,Brown Trout,13.0
2022,Albany,Basic Creek,Westerlo,March,260,Rainbow Trout,9.0
2022,Erie,Buffalo Creek,West Seneca,April,5000,Steelhead,5.5
2022,Erie,Buffalo River,West Seneca,April,7500,Steelhead,6.0
2022,Allegany,Black Creek,West Almond,April,90,Brown Trout,14.0
2022,Allegany,Black Creek,West Almond,April,780,Rainbow Trout,9.0
2022,Allegany,Genesee River,Wellsville,April,90,Brown Trout,13.5
2022,Allegany,Genesee River,Wellsville,March,90,Brown Trout,13.5
2022,Allegany,Genesee River,Wellsville,April,90,Brown Trout,14.0
2022,Allegany,Genesee River,Wellsville,May,90,Brown Trout,14.0
2022,Allegany,Genesee River,Wellsville,November,2500,Rainbow Trout,7.5
2022,Allegany,Genesee River,Wellsville,April,1660,Rainbow Trout,9.0
2022,Allegany,Genesee River,Wellsville,March,830,Rainbow Trout,9.5
2022,Allegany,Genesee River,Wellsville,May,260,Rainbow Trout,9.5
2022,Allegany,Genesee River,Wellsville,May,570,Rainbow Trout,14.0
2022,Hamilton,Buckhorn Pond,Wells,September,600,Brook Trout,4.0
2022,Hamilton,Elbow Creek Reservoir,Wells,June,200,Brook Trout,9.0
2022,Hamilton,Mccombs Pond,Wells,September,300,Brook Trout,4.0
2022,Hamilton,Mill Creek,Wells,May,550,Brown Trout,8.5
2022,Hamilton,Mill Creek,Wells,May,60,Brown Trout,13.5
2022,Hamilton,Mud Lake,Wells,September,1300,Brook Trout,4.0
2022,Hamilton,N up Pine Pond,Wells,September,200,Brook Trout,4.5
2022,Hamilton,S Upper Pine Pond,Wells,September,200,Brook Trout,4.5
2022,Hamilton,Sacandaga River,Wells,June,3770,Brown Trout,8.5
2022,Hamilton,Sacandaga River,Wells,June,420,Brown Trout,13.5
2022,Hamilton,South Pond,Wells,October,400,Brook Trout,4.5
2022,Hamilton,West Branch Sacandaga River,Wells,May,1330,Rainbow Trout,10.0
2022,Monroe,Lake Ontario,Webster,May,15500,Brown Trout,7.5
2022,Monroe,Lake Ontario,Webster,May,31000,Brown Trout,8.0
2022,Herkimer,Bear Pond,Webb,October,2800,Brook Trout,4.0
2022,Herkimer,Big Moose Lake,Webb,October,15000,Brook Trout,4.5
2022,Herkimer,Big Moose Lake,Webb,May,4000,Brook Trout,8.0
2022,Herkimer,Brewer Lake,Webb,September,400,Brook Trout,4.5
2022,Herkimer,Bubb Lake,Webb,September,1000,Brook Trout,4.0
2022,Herkimer,Buck Pond,Webb,October,300,Brook Trout,4.0
2022,Herkimer,Buck Pond,Webb,September,500,Brook Trout,4.0
2022,Herkimer,Cage Lake,Webb,October,1000,Brook Trout,4.0
2022,Herkimer,Evergreen Lake,Webb,September,1000,Brook Trout,4.0
2022,Herkimer,Fourth Lake,Webb,May,5800,Lake Trout,7.0
2022,Herkimer,Fourth Lake,Webb,May,4040,Landlocked Salmon,6.5
2022,Herkimer,Fourth Lake,Webb,June,30000,Rainbow Trout,4.0
2022,Herkimer,Fourth Lake,Webb,May,7640,Rainbow Trout,9.0
2022,Herkimer,Fourth Lake,Webb,June,830,Rainbow Trout,9.5
2022,Herkimer,Fourth Lake,Webb,May,670,Rainbow Trout,10.0
2022,Herkimer,Hawk Pond,webb,September,750,Brook Trout,4.0
2022,Herkimer,Hidden Lake,Webb,September,600,Brook Trout,4.0
2022,Herkimer,Higby Twim Pond East,Webb,September,300,Brook Trout,4.0
2022,Herkimer,Higby Twin Pond West,Webb,September,300,Brook Trout,4.0
2022,Herkimer,Independence Lake,Webb,September,500,Brook Trout,4.0
2022,Herkimer,Little Evergreen Lake,Webb,September,160,Brook Trout,4.0
2022,Herkimer,Little Rock Pond,Webb,September,700,Brook Trout,4.0
2022,Herkimer,Lyon Lake,Webb,September,2000,Brook Trout,4.0
2022,Herkimer,Md Settlement Lake,Webb,September,600,Brook Trout,4.5
2022,Herkimer,Middle Branch Lake,Webb,September,1200,Brook Trout,4.5
2022,Herkimer,Middle Branch Moose River,Webb,May,1440,Brook Trout,9.0
2022,Herkimer,Moss Lake,webb,May,500,Brook Trout,9.0
2022,Herkimer,Negro Lake,webb,May,280,Landlocked Salmon,6.5
2022,Herkimer,Nicks Lake,Webb,May,1700,Brown Trout,10.0
2022,Herkimer,Old Forge Pond,Webb,May,700,Rainbow Trout,9.5
2022,Herkimer,Peaked Mountain Lake,Webb,September,800,Brook Trout,4.0
2022,Herkimer,Quiver Pond,Webb,May,300,Brook Trout,8.0
2022,Herkimer,Razorback Pond,Webb,September,400,Brook Trout,4.0
2022,Herkimer,Salmon Lake,webb,May,280,Landlocked Salmon,6.5
2022,Herkimer,South Lake,Webb,October,3500,Brook Trout,0.5
2022,Herkimer,South Pond,Webb,September,700,Brook Trout,4.0
2022,Herkimer,Stillwater Reservoir,Webb,May,1500,Splake,8.5
2022,Herkimer,Sunday Creek,Webb,May,670,Brook Trout,9.0
2022,Herkimer,Sunshine Pond,Webb,September,1000,Brook Trout,4.0
2022,Herkimer,Third Lake,Webb,May,1800,Rainbow Trout,9.5
2022,Herkimer,Tied Lake,Webb,October,200,Brook Trout,4.0
2022,Herkimer,Twitchell Lake,Webb,May,2000,Brook Trout,8.0
2022,Herkimer,Twitchell Lake,Webb,May,380,Landlocked Salmon,7.0
2022,Herkimer,Upper Okara Pond,Webb,May,510,Brown Trout,10.0
2022,Herkimer,West Lake(aka Sis),Webb,September,300,Brook Trout,4.0
2022,Herkimer,Witchhopple Lake,webb,May,280,Landlocked Salmon,6.5
2022,St Lawrence,Twitchell Lake,Webb,October,15000,Brook Trout,4.5
2022,Warren,Schroon River,Wbg - Grist Mill,May,600,Rainbow Trout,9.0
2022,Warren,Schroon River,Wbg - Grist Mill,April,600,Rainbow Trout,9.5
2022,Warren,Schroon River,Wbg - Grist Mill,April,60,Rainbow Trout,15.5
2022,Warren,Schroon River,Wbg - Grist Mill,May,60,Rainbow Trout,15.5
2022,Ulster,Beer Kill,Wawarsing,April,570,Brown Trout,9.0
2022,Ulster,Beer Kill,Wawarsing,April,60,Brown Trout,13.5
2022,Ulster,Rondout Creek,Wawarsing,April,1470,Brown Trout,9.0
2022,Ulster,Rondout Creek,Wawarsing,April,510,Brown Trout,13.0
2022,Ulster,Rondout Creek,Wawarsing,April,3170,Rainbow Trout,9.0
2022,Ulster,Sandburg Creek,Wawarsing,April,1150,Brown Trout,9.0
2022,Ulster,Sandburg Creek,Wawarsing,April,130,Brown Trout,13.5
2022,Ulster,Vernooy Kill,Wawarsing,April,220,Brown Trout,9.0
2022,Ulster,Vernooy Kill,Wawarsing,April,20,Brown Trout,13.5
2022,Franklin,Benz Pond,Waverly,September,700,Brook Trout,4.5
2022,Franklin,Little Clear Pond,Waverly,October,200,Brook Trout,4.5
2022,Franklin,Long Pond,Waverly,October,1000,Brook Trout,4.5
2022,Franklin,Saint Regis Falls Fish and Gam,Waverly,May,100,Rainbow Trout,9.0
2022,Lewis,Cleveland Lake,Watson,October,500,Brook Trout,0.5
2022,Lewis,Cleveland Lake,Watson,September,500,Brook Trout,4.0
2022,Lewis,Payne Lake,Watson,May,500,Brook Trout,8.5
2022,Jefferson,Jacobs Creek,"Watertown, Rutland",May,660,Brook Trout,9.0
2022,Jefferson,Black River,Watertown,April,5250,Brown Trout,9.5
2022,Jefferson,Black River,Watertown,April,580,Brown Trout,13.5
2022,Orange,Wawayanda Creek,Warwick,April,320,Brown Trout,9.0
2022,Orange,Wawayanda Creek,Warwick,April,40,Brown Trout,13.5
2022,Wyoming,Oatka Creek,Warsaw,April,70,Brown Trout,14.0
2022,Wyoming,Oatka Creek,Warsaw,April,620,Rainbow Trout,9.0
2022,Warren,Gay Pond,Warrensburg,September,200,Brook Trout,4.0
2022,Warren,Viele Pond,Warrensburg,April,600,Rainbow Trout,10.0
2022,Chautauqua,Conewango Ck W Br,Villenova,April,30,Brown Trout,14.0
2022,Chautauqua,Conewango Ck W Br,Villenova,April,290,Rainbow Trout,9.0
2022,Oneida,Oneida Creek,Vernon,April,3200,Brown Trout,10.0
2022,Oneida,Oneida Creek,Vernon,April,360,Brown Trout,13.5
2022,Oneida,Sconondoa Creek,Vernon,April,560,Brown Trout,10.0
2022,Oneida,Sconondoa Creek,Vernon,April,60,Brown Trout,13.0
2022,Chemung,Cayuta Creek,Van Etten,April,5220,Brown Trout,9.0
2022,Chemung,Cayuta Creek,Van Etten,March,2610,Brown Trout,9.5
2022,Chemung,Cayuta Creek,Van Etten,May,2610,Brown Trout,9.5
2022,Chemung,Cayuta Creek,Van Etten,April,290,Brown Trout,13.5
2022,Chemung,Cayuta Creek,Van Etten,March,290,Brown Trout,13.5
2022,Chemung,Cayuta Creek,Van Etten,May,290,Brown Trout,13.5
2022,Chemung,Cayuta Creek,Van Etten,April,290,Brown Trout,14.0
2022,Broome,Finch Hollow Site 1 (Overbrook,Union,April,1000,Rainbow Trout,9.5
2022,Broome,Nanticoke Creek,Union,March,840,Brown Trout,9.0
2022,Broome,Nanticoke Creek,Union,March,90,Brown Trout,13.5
2022,Broome,Patterson Pond (#1),Union,April,800,Rainbow Trout,9.5
2022,Schuyler,Waneta Lake,Tyrone,October,4100,Muskellunge,8.0
2022,Orange,Askoti Lake,Tuxedo,May,680,Brown Trout,9.0
2022,Orange,Askoti Lake,Tuxedo,April,100,Brown Trout,13.0
2022,Orange,Island Pond,Tuxedo,April,1300,Brook Trout,9.0
2022,Orange,Ramapo River,Tuxedo,April,1280,Brown Trout,9.0
2022,Orange,Ramapo River,Tuxedo,May,1280,Brown Trout,9.0
2022,Orange,Ramapo River,Tuxedo,April,140,Brown Trout,13.0
2022,Orange,Ramapo River,Tuxedo,May,140,Brown Trout,13.0
2022,Orange,Ramapo River,Tuxedo,April,1280,Rainbow Trout,9.0
2022,Orange,Ramapo River,Tuxedo,March,1280,Rainbow Trout,9.0
2022,Orange,Ramapo River,Tuxedo,April,140,Rainbow Trout,10.5
2022,Orange,Ramapo River,Tuxedo,March,140,Rainbow Trout,11.5
2022,Orange,Skanatati Lake,Tuxedo,April,430,Brown Trout,9.0
2022,Sullivan,Ten Mile River,Tusten,April,400,Brown Trout,9.0
2022,Sullivan,Ten Mile River,Tusten,April,40,Brown Trout,13.0
2022,Warren,Schroon River,Tumblehead Falls,October,150,Rainbow Trout,12.5
2022,Warren,Schroon River 1,Tumblehead Falls,April,450,Brook Trout,10.5
2022,Warren,Schroon River 1,Tumblehead Falls,April,13,Brook Trout,15.5
2022,Warren,Schroon River 1,Tumblehead Falls,April,250,Rainbow Trout,9.5
2022,Warren,Schroon River 1,Tumblehead Falls,April,67,Rainbow Trout,15.5
2022,Warren,Schroon River 2,Tumblehead Falls,May,450,Brook Trout,11.0
2022,Warren,Schroon River 2,Tumblehead Falls,May,13,Brook Trout,15.5
2022,Warren,Schroon River 2,Tumblehead Falls,May,450,Rainbow Trout,10.0
2022,Warren,Schroon River 2,Tumblehead Falls,May,68,Rainbow Trout,15.5
2022,Warren,Schroon River 3,Tumblehead Falls,May,900,Brook Trout,11.0
2022,Warren,Schroon River 3,Tumblehead Falls,May,24,Brook Trout,15.5
2022,Warren,Schroon River 3,Tumblehead Falls,May,900,Rainbow Trout,9.5
2022,Warren,Schroon River 3,Tumblehead Falls,May,135,Rainbow Trout,15.5
2022,Cortland,East Branch Tioughnioga River,Truxton,April,1370,Brown Trout,10.0
2022,Cortland,East Branch Tioughnioga River,Truxton,April,150,Brown Trout,14.0
2022,Tompkins,Cayuga Lake,Trumansburg,October,2500,Lake Sturgeon,6.0
2022,Oneida,West Canada Creek,"Trenton, Deerfield",April,1960,Brown Trout,8.5
2022,Oneida,West Canada Creek,"Trenton, Deerfield",May,1960,Brown Trout,8.5
2022,Oneida,West Canada Creek,"Trenton, Deerfield",April,1960,Brown Trout,9.0
2022,Oneida,West Canada Creek,"Trenton, Deerfield",June,1960,Brown Trout,10.0
2022,Oneida,West Canada Creek,"Trenton, Deerfield",April,220,Brown Trout,13.0
2022,Oneida,West Canada Creek,"Trenton, Deerfield",May,220,Brown Trout,13.0
2022,Oneida,West Canada Creek,"Trenton, Deerfield",April,220,Brown Trout,13.5
2022,Oneida,West Canada Creek,"Trenton, Deerfield",June,220,Brown Trout,13.5
2022,Oneida,Cincinnati Creek,Trenton,April,730,Brown Trout,8.5
2022,Oneida,Cincinnati Creek,Trenton,April,80,Brown Trout,13.5
2022,Oneida,Hinckley Reservoir,Trenton,May,3050,Rainbow Trout,9.0
2022,Oneida,Hinckley Reservoir,Trenton,April,1950,Rainbow Trout,9.5
2022,Oneida,West Canada Creek,Trenton,April,880,Brown Trout,8.5
2022,Oneida,West Canada Creek,Trenton,May,880,Brown Trout,8.5
2022,Oneida,West Canada Creek,Trenton,April,880,Brown Trout,9.0
2022,Oneida,West Canada Creek,Trenton,June,880,Brown Trout,10.0
2022,Oneida,West Canada Creek,Trenton,April,100,Brown Trout,13.0
2022,Oneida,West Canada Creek,Trenton,May,100,Brown Trout,13.0
2022,Oneida,West Canada Creek,Trenton,April,100,Brown Trout,13.5
2022,Oneida,West Canada Creek,Trenton,June,100,Brown Trout,13.5
2022,Delaware,Launt Pond,Tompkins,April,700,Brook Trout,9.0
2022,Delaware,Launt Pond,Tompkins,September,1600,Rainbow Trout,6.5
2022,Tioga,Owego Creek,"Tioga, Owego",March,1920,Brown Trout,9.0
2022,Tioga,Owego Creek,"Tioga, Owego",March,210,Brown Trout,13.5
2022,Essex,Bear Pond,Ticonderoga,September,800,Brook Trout,4.5
2022,Essex,Clear Pond,Ticonderoga,May,340,Brown Trout,8.5
2022,Essex,Clear Pond,Ticonderoga,May,400,Rainbow Trout,8.5
2022,Essex,Clear Pond,Ticonderoga,May,600,Round Whitefish,1.0
2022,Essex,Eagle Lake,Ticonderoga,June,4270,Brown Trout,9.0
2022,Essex,Eagle Lake,Ticonderoga,April,400,Brown Trout,12.0
2022,Essex,Five-Mile Run,Ticonderoga,June,100,Brown Trout,12.0
2022,Essex,Gooseneck Pond,Ticonderoga,May,700,Rainbow Trout,8.5
2022,Essex,Grizzle Ocean,Ticonderoga,September,1200,Brook Trout,4.5
2022,Essex,La Chute,Ticonderoga,May,710,Brown Trout,9.0
2022,Essex,La Chute,Ticonderoga,May,80,Brown Trout,14.0
2022,Essex,LaChute River,Ticonderoga,April,1000,Rainbow Trout,13.0
2022,Essex,LaChute River,Ticonderoga,June,500,Rainbow Trout,17.0
2022,Essex,Lilypad Pond,Ticonderoga,October,200,Brook Trout,4.5
2022,Essex,Lilypad Pond,Ticonderoga,September,200,Brook Trout,4.5
2022,Essex,Little Rock Pond,Ticonderoga,September,500,Brook Trout,4.0
2022,Essex,Lost Pond,Ticonderoga,May,430,Brown Trout,8.5
2022,Essex,Lost Pond,Ticonderoga,May,1000,Rainbow Trout,8.5
2022,Essex,Otter Pond,Ticonderoga,September,200,Brook Trout,4.5
2022,Essex,Putnam Creek,Ticonderoga,April,300,Brook Trout,7.0
2022,Essex,Rock Pond,Ticonderoga,September,2250,Brook Trout,4.0
2022,Essex,Springhill Pond,Ticonderoga,September,1000,Brook Trout,4.5
2022,Essex,Trout Brook,Ticonderoga,April,300,Brook Trout,7.0
2022,Essex,Trout Brook,Ticonderoga,April,250,Brown Trout,12.0
2022,Warren,Little Joe Pond,Thurman,September,250,Brook Trout,4.0
2022,Warren,Lixard Pond,Thurman,September,900,Brook Trout,4.0
2022,Warren,Patterson Brook,Thurman,April,800,Brook Trout,10.5
2022,Warren,Shiras Pond,Thurman,September,300,Brook Trout,4.0
2022,Sullivan,Neversink River,Thompson and Fallsburg,April,3720,Brown Trout,9.0
2022,Sullivan,Neversink River,Thompson and Fallsburg,May,3720,Brown Trout,9.0
2022,Sullivan,Neversink River,Thompson and Fallsburg,April,420,Brown Trout,13.0
2022,Sullivan,Neversink River,Thompson and Fallsburg,May,420,Brown Trout,13.0
2022,Sullivan,Swinging Bridge Reservoir,Thompson,June,13900,Walleye,1.5
2022,Jefferson,Butterfield Lake,"Theresa, Alexandria",April,3020000,Walleye,0.5
2022,Jefferson,Grass Lake,Theresa,April,960000,Walleye,0.5
2022,Jefferson,Hyde Lake,theresa,June,4000,Walleye,2.0
2022,Jefferson,Lake of the Woods,Theresa,April,900,Lake Trout,7.0
2022,Jefferson,Lake of the Woods,Theresa,May,470,Landlocked Salmon,7.0
2022,Jefferson,Millsite Lake,Theresa,May,470,Landlocked Salmon,7.0
2022,Jefferson,Millsite Lake,Theresa,April,500,Rainbow Trout,9.5
2022,Jefferson,Red Lake,Theresa,April,1056000,Walleye,0.5
2022,Jefferson,Sixberry Lake,Theresa,April,650,Lake Trout,7.0
2022,Jefferson,Sixberry Lake,Theresa,May,470,Landlocked Salmon,7.0
2022,Cayuga,Fall Creek,Summer Hill,April,1310,Brook Trout,9.5
2022,Madison,Chittenango Creek,Sullivan,April,2070,Brown Trout,9.0
2022,Madison,Chittenango Creek,Sullivan,May,690,Brown Trout,9.5
2022,Madison,Chittenango Creek,Sullivan,April,70,Brown Trout,13.5
2022,Madison,Chittenango Creek,Sullivan,April,140,Brown Trout,14.0
2022,Madison,Chittenango Creek,Sullivan,May,70,Brown Trout,14.0
2022,Fulton,Ayers Creek,Stratford,April,360,Brown Trout,9.0
2022,Fulton,Ayers Creek,Stratford,April,40,Brown Trout,13.0
2022,Fulton,Knapps Long Lake,Stratford,September,500,Brook Trout,4.0
2022,Fulton,Long Pond,Stratford,September,400,Brook Trout,4.0
2022,Fulton,Third Lake,Stratford,September,2100,Brook Trout,4.0
2022,Fulton,Upper Conglin Lake,Stratford,September,300,Brook Trout,4.0
2022,Rockland,Hessian Lake,Stony Point,May,680,Brown Trout,9.0
2022,Rockland,Hessian Lake,Stony Point,April,100,Brown Trout,13.0
2022,Warren,New Lake,Stony Creek,May,380,Brown Trout,9.5
2022,Warren,Roaring Branch,Stony Creek,April,400,Brook Trout,10.5
2022,Warren,Stony Creek,Stony Creek,April,290,Brown Trout,9.0
2022,Warren,Stony Creek,Stony Creek,April,30,Brown Trout,13.0
2022,Warren,Wilcox Lake,Stony Creek,September,4700,Brook Trout,4.0
2022,Chautauqua,Bear Lake,Stockton,May,77600,Muskellunge,0.5
2022,Chautauqua,Bear Lake,Stockton,July,5000,Muskellunge,1.5
2022,Chautauqua,Bear Lake,Stockton,October,410,Muskellunge,9.0
2022,Chautauqua,Bear Lake Outlet,Stockton,April,40,Brown Trout,14.0
2022,Chautauqua,Bear Lake Outlet,Stockton,April,340,Rainbow Trout,9.0
2022,Chautauqua,Cassadaga Creek,Stockton,April,80,Brown Trout,14.0
2022,Chautauqua,Cassadaga Creek,Stockton,April,770,Rainbow Trout,9.0
2022,Chautauqua,Lower Cassadaga Lake,Stockton,October,500,Muskellunge,8.5
2022,Chautauqua,Middle Cassadaga Lake,Stockton,October,150,Muskellunge,8.5
2022,St Lawrence,Trout Brook,Stockholm,April,1200,Brown Trout,9.0
2022,St Lawrence,Trout Brook,Stockholm,April,130,Brown Trout,13.5
2022,Saratoga,Saratoga Lake,Stillwater,April,13020000,Walleye,0.5
2022,Cayuga,Lake Ontario,Sterling,May,32010,Brown Trout,8.0
2022,Rensselaer,Kinderhook Creek,Stephentown,April,222,Brown Trout,5.0
2022,Rensselaer,Kinderhook Creek,Stephentown,March,222,Brown Trout,5.0
2022,Rensselaer,Kinderhook Creek,Stephentown,April,222,Brown Trout,5.5
2022,Rensselaer,Kinderhook Creek,Stephentown,May,222,Brown Trout,5.5
2022,Rensselaer,Kinderhook Creek,Stephentown,April,222,Brown Trout,6.5
2022,Rensselaer,Kinderhook Creek,Stephentown,March,222,Brown Trout,6.5
2022,Rensselaer,Kinderhook Creek,Stephentown,April,222,Brown Trout,7.0
2022,Rensselaer,Kinderhook Creek,Stephentown,May,222,Brown Trout,7.0
2022,Rensselaer,Kinderhook Creek,Stephentown,April,50,Brown Trout,13.0
2022,Rensselaer,Kinderhook Creek,Stephentown,May,50,Brown Trout,13.0
2022,Rensselaer,Kinderhook Creek,Stephentown,April,50,Brown Trout,13.5
2022,Rensselaer,Kinderhook Creek,Stephentown,March,50,Brown Trout,13.5
2022,Herkimer,Otsquago Creek,Stark,April,790,Rainbow Trout,9.0
2022,Herkimer,Otsquago Creek,Stark,May,100,Rainbow Trout,9.5
2022,Warren,Schroon River,Starbuckville,October,150,Rainbow Trout,12.5
2022,Essex,Moose Pond,St. Armand,May,190,Landlocked Salmon,6.5
2022,Essex,Moose Pond,St. Armand,April,1300,Rainbow Trout,8.5
2022,Essex,Saranac River,St. Armand,April,1550,Brown Trout,10.0
2022,Essex,Saranac River,St. Armand,April,170,Brown Trout,13.5
2022,Livingston,Springwater Creek,Springwater,April,4000,Rainbow Trout,6.5
2022,Onondaga,Skaneateles Lake,Spafford,May,8460,Landlocked Salmon,6.5
2022,Onondaga,Skaneateles Lake,Spafford,October,770,Rainbow Trout,4.0
2022,Onondaga,Skaneateles Lake,Spafford,April,15000,Rainbow Trout,8.0
2022,Suffolk,Laurel Lake,Southold,April,300,Rainbow Trout,9.0
2022,Putnam,Croton River East Branch,Southeast,April,1600,Brown Trout,9.0
2022,Putnam,Croton River East Branch,Southeast,May,1250,Brown Trout,9.0
2022,Putnam,Croton River East Branch,Southeast,May,350,Brown Trout,9.5
2022,Putnam,Croton River East Branch,Southeast,April,180,Brown Trout,13.0
2022,Putnam,Croton River East Branch,Southeast,May,180,Brown Trout,13.0
2022,Putnam,Croton River East Branch,Southeast,April,1600,Rainbow Trout,9.0
2022,Putnam,Croton River East Branch,Southeast,March,1600,Rainbow Trout,9.0
2022,Putnam,Croton River East Branch,Southeast,April,180,Rainbow Trout,10.5
2022,Putnam,Croton River East Branch,Southeast,March,180,Rainbow Trout,11.5
2022,Putnam,East Branch Reservoir,Southeast,June,10500,Walleye,2.0
2022,Cattaraugus,Bone Run,South Valley,April,330,Brown Trout,9.5
2022,Cattaraugus,Bone Run,South Valley,April,40,Brown Trout,13.5
2022,Ontario,Camp Cutler Pond,South Bristol,April,100,Rainbow Trout,9.5
2022,Westchester,Amawalk Inlet (Muscoot River),Somers,March,460,Brown Trout,9.0
2022,Westchester,Amawalk Inlet (Muscoot River),Somers,March,50,Brown Trout,13.5
2022,Westchester,Muscoot Reservoir,Somers,March,1000,Rainbow Trout,9.0
2022,Wayne,Lake Ontario,Sodus,May,13780,Brown Trout,7.5
2022,Wayne,Lake Ontario,Sodus,May,13780,Brown Trout,8.0
